"list_name","name","label","Hub","District","Block_VDC"
"GramPanchayats","Nuagaon","Nuagaon","Odisha","Jagatsinghpur","Naugaon"
"GramPanchayats","Osakana","Osakana","Odisha","Jagatsinghpur","Naugaon"
"GramPanchayats","Rohia","Rohia","Odisha","Jagatsinghpur","Naugaon"
"GramPanchayats","Sikhar","Sikhar","Odisha","Jagatsinghpur","Naugaon"
"GramPanchayats","Tiruna","Tiruna","Odisha","Jagatsinghpur","Naugaon"
"GramPanchayats","Adheikul","Adheikul","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Baragol","Baragol","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Bidyadharpur","Bidyadharpur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Chhapada","Chhapada","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Chikinia","Chikinia","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Dharadharpur","Dharadharpur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Eradanga","Eradanga","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Gualipur","Gualipur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Jaganathpur","Jaganathpur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Jaisol","Jaisol","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Puranodapada","Puranodapada","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Purunabasanta","Purunabasanta","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Radhanga","Radhanga","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Raghunathpur","Raghunathpur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Redhua","Redhua","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Sadeipur","Sadeipur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Tanra","Tanra","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Tarapur","Tarapur","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Tarikund","Tarikund","Odisha","Jagatsinghpur","Raghunathpur"
"GramPanchayats","Amberi","Amberi","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Birtol","Birtol","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Bisanpur","Bisanpur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Bodhei","Bodhei","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Dainlo","Dainlo","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Garam","Garam","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Gobindpur","Gobindpur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Gopalpur","Gopalpur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Gopalpur(S)","Gopalpur(S)","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Ibrisingh","Ibrisingh","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Jadatira","Jadatira","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Jagannathpur","Jagannathpur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Kanakpur","Kanakpur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Kanimul","Kanimul","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Katara","Katara","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Kolar","Kolar","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Kostimallikapur","Kostimallikapur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Krushnanandapur","Krushnanandapur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Manijanga","Manijanga","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Mulisingh","Mulisingh","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Patilo","Patilo","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Porgadei","Porgadei","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Samantarapur","Samantarapur","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Sanara","Sanara","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Tarjanga","Tarjanga","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Tirtol","Tirtol","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Tulanga","Tulanga","Odisha","Jagatsinghpur","Tirtol"
"GramPanchayats","Bailo","Bailo","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Baunsagarha","Baunsagarha","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Belabahali","Belabahali","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Dhakotha","Dhakotha","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Gayalmunda","Gayalmunda","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Haridapal","Haridapal","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Jalasuan","Jalasuan","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Kantipal","Kantipal","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Kathakata","Kathakata","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Kodapada","Kodapada","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Kolimati","Kolimati","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Manoharpur","Manoharpur","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Panasadiha","Panasadiha","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Panchupalli","Panchupalli","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Salabani","Salabani","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Tartara","Tartara","Odisha","Keonjhar","Anandapur"
"GramPanchayats","Banspal ","Banspal ","Odisha","Keonjhar","Banspal"
"GramPanchayats","Baragarh","Baragarh","Odisha","Keonjhar","Banspal"
"GramPanchayats","Bayakumutia","Bayakumutia","Odisha","Keonjhar","Banspal"
"GramPanchayats","Fuljhar","Fuljhar","Odisha","Keonjhar","Banspal"
"GramPanchayats","Gonasika","Gonasika","Odisha","Keonjhar","Banspal"
"GramPanchayats","Jatra","Jatra","Odisha","Keonjhar","Banspal"
"GramPanchayats","Kalanda(Kha)","Kalanda(Kha)","Odisha","Keonjhar","Banspal"
"GramPanchayats","Karangadihi","Karangadihi","Odisha","Keonjhar","Banspal"
"GramPanchayats","Kodipasa","Kodipasa","Odisha","Keonjhar","Banspal"
"GramPanchayats","Kuanr","Kuanr","Odisha","Keonjhar","Banspal"
"GramPanchayats","Kumundi","Kumundi","Odisha","Keonjhar","Banspal"
"GramPanchayats","Nayakote","Nayakote","Odisha","Keonjhar","Banspal"
"GramPanchayats","Saharpur","Saharpur","Odisha","Keonjhar","Banspal"
"GramPanchayats","Singhpur","Singhpur","Odisha","Keonjhar","Banspal"
"GramPanchayats","Suakati","Suakati","Odisha","Keonjhar","Banspal"
"GramPanchayats","Talachampei","Talachampei","Odisha","Keonjhar","Banspal"
"GramPanchayats","Talakadakala","Talakadakala","Odisha","Keonjhar","Banspal"
"GramPanchayats","Talakainsari","Talakainsari","Odisha","Keonjhar","Banspal"
"GramPanchayats","Tana","Tana","Odisha","Keonjhar","Banspal"
"GramPanchayats","Taramakanta","Taramakanta","Odisha","Keonjhar","Banspal"
"GramPanchayats","UperRaigoda","Uper Raigoda","Odisha","Keonjhar","Banspal"
"GramPanchayats","Badnai","Badnai","Odisha","Keonjhar","Champua"
"GramPanchayats","Badnai","Badnai","Odisha","Keonjhar","Champua"
"GramPanchayats","Bhanda","Bhanda","Odisha","Keonjhar","Champua"
"GramPanchayats","Bhanda","Bhanda","Odisha","Keonjhar","Champua"
"GramPanchayats","Bhuinpur","Bhuinpur","Odisha","Keonjhar","Champua"
"GramPanchayats","Bhuinpur","Bhuinpur","Odisha","Keonjhar","Champua"
"GramPanchayats","Champua","Champua","Odisha","Keonjhar","Champua"
"GramPanchayats","Champua","Champua","Odisha","Keonjhar","Champua"
"GramPanchayats","Chandrasekharpur","Chandrasekharpur","Odisha","Keonjhar","Champua"
"GramPanchayats","Chandrasekharpur","Chandrasekharpur","Odisha","Keonjhar","Champua"
"GramPanchayats","Jajaposi","Jajaposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Jajaposi","Jajaposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Jally","Jally","Odisha","Keonjhar","Champua"
"GramPanchayats","Jally","Jally","Odisha","Keonjhar","Champua"
"GramPanchayats","Jamudalak","Jamudalak","Odisha","Keonjhar","Champua"
"GramPanchayats","Jamudalak","Jamudalak","Odisha","Keonjhar","Champua"
"GramPanchayats","Jyotipur","Jyotipur","Odisha","Keonjhar","Champua"
"GramPanchayats","Jyotipur","Jyotipur","Odisha","Keonjhar","Champua"
"GramPanchayats","Kalikaprasad","Kalikaprasad","Odisha","Keonjhar","Champua"
"GramPanchayats","Kalikaprasad","Kalikaprasad","Odisha","Keonjhar","Champua"
"GramPanchayats","Karanjia","Karanjia","Odisha","Keonjhar","Champua"
"GramPanchayats","Karanjia","Karanjia","Odisha","Keonjhar","Champua"
"GramPanchayats","Kasipal","Kasipal","Odisha","Keonjhar","Champua"
"GramPanchayats","Kasipal","Kasipal","Odisha","Keonjhar","Champua"
"GramPanchayats","Kodogadia","Kodogadia","Odisha","Keonjhar","Champua"
"GramPanchayats","Kodogadia","Kodogadia","Odisha","Keonjhar","Champua"
"GramPanchayats","Kutariposi","Kutariposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Kutariposi","Kutariposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Padua","Padua","Odisha","Keonjhar","Champua"
"GramPanchayats","Padua","Padua","Odisha","Keonjhar","Champua"
"GramPanchayats","Parsala","Parsala","Odisha","Keonjhar","Champua"
"GramPanchayats","Parsala","Parsala","Odisha","Keonjhar","Champua"
"GramPanchayats","Rajia","Rajia","Odisha","Keonjhar","Champua"
"GramPanchayats","Rajia","Rajia","Odisha","Keonjhar","Champua"
"GramPanchayats","Rangamatia","Rangamatia","Odisha","Keonjhar","Champua"
"GramPanchayats","Rangamatia","Rangamatia","Odisha","Keonjhar","Champua"
"GramPanchayats","Rimuli","Rimuli","Odisha","Keonjhar","Champua"
"GramPanchayats","Rimuli","Rimuli","Odisha","Keonjhar","Champua"
"GramPanchayats","Sadangi","Sadangi","Odisha","Keonjhar","Champua"
"GramPanchayats","Sadangi","Sadangi","Odisha","Keonjhar","Champua"
"GramPanchayats","Sarei","Sarei","Odisha","Keonjhar","Champua"
"GramPanchayats","Sarei","Sarei","Odisha","Keonjhar","Champua"
"GramPanchayats","Sunaposi","Sunaposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Sunaposi","Sunaposi","Odisha","Keonjhar","Champua"
"GramPanchayats","Uchabali","Uchabali","Odisha","Keonjhar","Champua"
"GramPanchayats","Uchabali","Uchabali","Odisha","Keonjhar","Champua"
"GramPanchayats","Alati","Alati","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Balarampur","Balarampur","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Bata","Bata","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Bhandaridiha","Bhandaridiha","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Dakadipal","Dakadipal","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Deogan","Deogan","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Gadabandhagada","Gadabandhagada","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Gahira","Gahira","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Ganpur","Ganpur","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Keshadurapal","Keshadurapal","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Khalana","Khalana","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Khaliamenta","Khaliamenta","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Machhalo","Machhalo","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Madanpur","Madanpur","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Pandua","Pandua","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Purnabandhagad","Purnabandhagad","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Radhikadeipur","Radhikadeipur","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Ramchandrapur","Ramchandrapur","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Saladei","Saladei","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Saonkul","Saonkul","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Tarimul","Tarimul","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Teruan","Teruan","Odisha","Keonjhar","Ghasipura"
"GramPanchayats","Badamasinabilla","Badamasinabilla","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Badapichhula","Badapichhula","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Badjamposi","Badjamposi","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Balipokhari","Balipokhari","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Barhatipura","Barhatipura","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Basantpur","Basantpur","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Bholabeda","Bholabeda","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Binida","Binida","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Dhenkikote","Dhenkikote","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Gadadhapur","Gadadhapur","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Khantaghar","Khantaghar","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","M.Patna","M.Patna","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Manoharpur","Manoharpur","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Muktapur","Muktapur","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Paidapatna","Paidapatna","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Pandapada","Pandapada","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Patlio","Patlio","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Piplia","Piplia","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Purumunda","Purumunda","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Rutisila","Rutisila","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Santarapur","Santarapur","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Saraspashi","Saraspashi","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Suntangiri","Suntangiri","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Tara","Tara","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Toraniokhari","Toraniokhari","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Upperadiha","Upperadiha","Odisha","Keonjhar","Ghatagaon"
"GramPanchayats","Badapalaspal","Badapalaspal","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Bareigoda","Bareigoda","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Bhagamunda","Bhagamunda","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Bhanrapur","Bhanrapur","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Boxibarigaon","Boxibarigaon","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Budhakhaman","Budhakhaman","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Daitari","Daitari","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Dhurudiamba","Dhurudiamba","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Gounighasa","Gounighasa","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Harichandanpur","Harichandanpur","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Hunda","Hunda","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Jamujodi","Jamujodi","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Janghira","Janghira","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Jiranga","Jiranga","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Junga","Junga","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Monaharpur","Monaharpur","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Pitapiti","Pitapiti","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Pithagola","Pithagola","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Rasol","Rasol","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Revenapalaspal","Revenapalaspal","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Sagadapata","Sagadapata","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Sunapentha","Sunapentha","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Tangiriapal","Tangiriapal","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Tentalapasi","Tentalapasi","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Thakurapada","Thakurapada","Odisha","Keonjhar","Harichandanpur"
"GramPanchayats","Aitipur","Aitipur","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Akarua","Akarua","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Ambo","Ambo","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Anara","Anara","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Badarampas","Badarampas","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Balibarei","Balibarei","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Bancho","Bancho","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Bangore","Bangore","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Danar","Danar","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Dhanurjaypur","Dhanurjaypur","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Dhenka","Dhenka","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Gedma","Gedma","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Habaleswar","Habaleswar","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Hadagarh","Hadagarh","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Hatadihi","Hatadihi","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Inchol","Inchol","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Jambhira","Jambhira","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Kaligaon","Kaligaon","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Kanleibalibal","Kanleibalibal","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Mareigaon","Mareigaon","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Orali","Orali","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Padhiaripally","Padhiaripally","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Panchugochhia","Panchugochhia","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Pandado","Pandado","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Sadanga","Sadanga","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Sadha","Sadha","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Salania","Salania","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Samana","Samana","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Sasanga","Sasanga","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Soso","Soso","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Sulan","Sulan","Odisha","Keonjhar","Hatadihi"
"GramPanchayats","Balibandha","Balibandha","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Baria","Baria","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Basantapur","Basantapur","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Chouthia","Chouthia","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Dhanurjayapur","Dhanurjayapur","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Gumura","Gumura","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Gundunia","Gundunia","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Jhumpura","Jhumpura","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Khendra","Khendra","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Badaneuli","Badaneuli","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Badadumuria","Badadumuria","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Asanpat","Asanpat","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Arsala","Arsala","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Khuntapada","Khuntapada","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Malda","Malda","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Naradapur","Naradapur","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Nichintapur","Nichintapur","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Ukhunda","Ukhunda","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Kutugaon","Kutugaon","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Tukudiha","Tukudiha","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Nayagarh","Nayagarh","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Nahabeda","Nahabeda","Odisha","Keonjhar","Jhumpura"
"GramPanchayats","Anseikala","Anseikala","Odisha","Keonjhar","Joda"
"GramPanchayats","Bada Kalimati","Bada Kalimati","Odisha","Keonjhar","Joda"
"GramPanchayats","Balada","Balada","Odisha","Keonjhar","Joda"
"GramPanchayats","Balagoda","Balagoda","Odisha","Keonjhar","Joda"
"GramPanchayats","Bhadrasahi","Bhadrasahi","Odisha","Keonjhar","Joda"
"GramPanchayats","Bhuyan Raoida","Bhuyan Raoida","Odisha","Keonjhar","Joda"
"GramPanchayats","Birikala","Birikala","Odisha","Keonjhar","Joda"
"GramPanchayats","Bolani","Bolani","Odisha","Keonjhar","Joda"
"GramPanchayats","Chamapkpur","Chamapkpur","Odisha","Keonjhar","Joda"
"GramPanchayats","Deojhar","Deojhar","Odisha","Keonjhar","Joda"
"GramPanchayats","Guali","Guali","Odisha","Keonjhar","Joda"
"GramPanchayats","Jajanga","Jajanga","Odisha","Keonjhar","Joda"
"GramPanchayats","Jalahari","Jalahari","Odisha","Keonjhar","Joda"
"GramPanchayats","Khandra","Khandra","Odisha","Keonjhar","Joda"
"GramPanchayats","Palasa","Palasa","Odisha","Keonjhar","Joda"
"GramPanchayats"," JhadabeldaNelung  "," Jhadabelda Nelung  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Nuagaon  "," Nuagaon  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Raghunathpur "," Raghunathpur ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Raikala  "," Raikala  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Raisuan "," Raisuan ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Sankiri "," Sankiri ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats"," Sirispal  "," Sirispal  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Bauripada  ","Bauripada  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Dimbo ","Dimbo ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","GhuturuMandua","Ghuturu Mandua","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Gobardhan ","Gobardhan ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Handibhanga","Handibhanga","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Kandraposi","Kandraposi","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Kathabari  ","Kathabari  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Kaunrikala ","Kaunrikala ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Mahadeijoda ","Mahadeijoda ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Padmapur  ","Padmapur  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Palaspanga  ","Palaspanga  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Parjanpur  ","Parjanpur  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","TalaKampadihiBaradapal  ","Tala Kampadihi Baradapal  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","TalapadaMaidankel  ","Talapada Maidankel  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","TangarapalasaNaranpur  ","Tangarapalasa Naranpur  ","Odisha","Keonjhar","KeonjharSadar"
"GramPanchayats","Badapatna","Badapatna","Odisha","Keonjhar","Patna"
"GramPanchayats","Baunsuli","Baunsuli","Odisha","Keonjhar","Patna"
"GramPanchayats","Budhikapudi","Budhikapudi","Odisha","Keonjhar","Patna"
"GramPanchayats","Chakundapal","Chakundapal","Odisha","Keonjhar","Patna"
"GramPanchayats","Chemana","Chemana","Odisha","Keonjhar","Patna"
"GramPanchayats","Chinamaliposi","Chinamaliposi","Odisha","Keonjhar","Patna"
"GramPanchayats","Dumuria","Dumuria","Odisha","Keonjhar","Patna"
"GramPanchayats","Erendei","Erendei","Odisha","Keonjhar","Patna"
"GramPanchayats","Jamunaposi","Jamunaposi","Odisha","Keonjhar","Patna"
"GramPanchayats","Kantiapada","Kantiapada","Odisha","Keonjhar","Patna"
"GramPanchayats","Kendeiposi","Kendeiposi","Odisha","Keonjhar","Patna"
"GramPanchayats","Khireitangiri","Khireitangiri","Odisha","Keonjhar","Patna"
"GramPanchayats","Mirigikhoji","Mirigikhoji","Odisha","Keonjhar","Patna"
"GramPanchayats","Murusuan","Murusuan","Odisha","Keonjhar","Patna"
"GramPanchayats","Musakhori","Musakhori","Odisha","Keonjhar","Patna"
"GramPanchayats","Palanaghati","Palanaghati","Odisha","Keonjhar","Patna"
"GramPanchayats","Rajnagar","Rajnagar","Odisha","Keonjhar","Patna"
"GramPanchayats","Saraskola","Saraskola","Odisha","Keonjhar","Patna"
"GramPanchayats","Tangarpada","Tangarpada","Odisha","Keonjhar","Patna"
"GramPanchayats","Turumunga","Turumunga","Odisha","Keonjhar","Patna"
"GramPanchayats","Baikala","Baikala","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Barbil","Barbil","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Dalapaka","Dalapaka","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Damahuda","Damahuda","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Digiposi","Digiposi","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Gandabeda","Gandabeda","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Goras","Goras","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Kapundi","Kapundi","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Khadikapada","Khadikapada","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Khajirapat","Khajirapat","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Khuntapada","Khuntapada","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Kundala","Kundala","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Machhagarh","Machhagarh","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Mallarpada","Mallarpada","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Raidiha","Raidiha","Odisha","Keonjhar","Saharpada"
"GramPanchayats","Saharpada","Saharpada","Odisha","Keonjhar","Saharpada"
