"list_name","name","label","Hub","District","Block"
"GramPanchayats","RajmanChhapra","Rajman Chhapra","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","RampurBhat","Rampur Bhat","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","RampurKhas","Rampur Khas","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","RampurKhurd","Rampur Khurd","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SaurhaBuzurg","Saurha Buzurg","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SaurhaKhurd","Saurha Khurd","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SekhuiKhas","Sekhui Khas","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","Sigha","Sigha","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SirsiaBuzurg","Sirsia Buzurg","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SirsiaKala","Sirsia Kala","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SirsiaKhurd","Sirsia Khurd","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","SiswaUrfSiswania","Siswa Urf Siswania","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","Vijaipur","Vijaipur","EasternUP","Kushinagar","NebuaNaurangiya"
"GramPanchayats","AdharChhapra","Adhar Chhapra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","AndhariBari","Andhari Bari","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Bahorapur","Bahorapur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BaijNathpur","Baij Nathpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Baldiha","Baldiha","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Balochaha","Balochaha","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BandhuChhapra","Bandhu Chhapra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Barahaj","Barahaj","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Bargaon","Bargaon","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BarhwaliaKhurd","Barhwalia Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BarwaKalan","Barwa Kalan","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BashiaBanbirpur","Bashia Banbirpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BatarDera","Batar Dera","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Batrauli","Batrauli","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Belahi","Belahi","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Bhatwalia","Bhatwalia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BhatwaliaKhas","Bhatwalia Khas","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","BhiswaSarkari","Bhiswa Sarkari","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Bishunpura","Bishunpura","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Chakia","Chakia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ChauraKhas","Chaura Khas","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Dambatia","Dambatia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","DeoriaPandey","Deoria Pandey","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","DharampurBuzurg","Dharampur Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","DharampurKhurd","Dharampur Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","DharniChhapar","Dharni Chhapar","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","DumarBhar","Dumar Bhar","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","GaneshiPatti","Ganeshi Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Gangauli","Gangauli","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Gangrani","Gangrani","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Ghorghatia","Ghorghatia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Gopalpur","Gopalpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Gulelha","Gulelha","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","HaraiyaBuzurg","Haraiya Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","HarkaGhurmal","Harka Ghurmal","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Horilapur","Horilapur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Jigana","Jigana","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungalPiprasi","Jungal Piprasi","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleAmwa","Jungle Amwa","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleBakulha","Jungle Bakulha","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleBanbirpur","Jungle Banbirpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleBangaliPatti","Jungle Bangali Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleBelwa","Jungle Belwa","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleBishunpura","Jungle Bishunpura","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleChauria","Jungle Chauria","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleDharampur","Jungle Dharampur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleHanumanganj","Jungle Hanumanganj","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleJagdishpur","Jungle Jagdishpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleKhirkia","Jungle Khirkia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleKurmaul","Jungle Kurmaul","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleNaharChhapra","Jungle Nahar Chhapra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleNoniaPatti","Jungle Nonia Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JunglePachrukhia","Jungle Pachrukhia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","JungleSukhpura","Jungle Sukhpura","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KalyanChhapra","Kalyan Chhapra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KarhiaHazariPatti","Karhia Hazari Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Kathkuia","Kathkuia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Kati","Kati","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Katya","Katya","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KewalChhapra","Kewal Chhapra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KhaddaBuzurg","Khadda Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KhaddaKhurd","Khadda Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","KhanwarBaklolahi","Khanwar Baklolahi","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Khardewa","Khardewa","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Koharwalia","Koharwalia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Kohra","Kohra","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Laxmipur","Laxmipur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Maharani","Maharani","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Maila","Maila","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","MatihaniaBuzurg","Matihania Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","MatihaniaKhurd","Matihania Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Milki","Milki","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Nadah","Nadah","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Narsar","Narsar","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","NautanHardo","Nautan Hardo","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Padari","Padari","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","PagaraBuzurg","Pagara Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","PakriBuzurg","Pakri Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Parsadpur","Parsadpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ParsauniKalan","Parsauni Kalan","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","PhagupurBishunpur","Phagupur Bishunpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","PipraJatanpur","Pipra Jatanpur","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Piprasi","Piprasi","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","PradhanPatti","Pradhan Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Rahasu","Rahasu","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Ratanwa","Ratanwa","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SadiBuzurg","Sadi Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SadiKhurd","Sadi Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sahajwalia","Sahajwalia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sahuadih","Sahuadih","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sakhopar","Sakhopar","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SampurHatwa","Sampur Hatwa","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SarpathiBuzurg","Sarpathi Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sarya","Sarya","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SekhwaniaKhurd","Sekhwania Khurd","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SemaraHardo","Semara Hardo","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ShekhwaniaBuzurg","Shekhwania Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ShivpurBuzurg","Shivpur Buzurg","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ShivpurDih","Shivpur Dih","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","ShukulPatti","Shukul Patti","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sidhua","Sidhua","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SidhuaBagarBhath","Sidhua Bagar Bhath","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Siganjori","Siganjori","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sikta","Sikta","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","SiswaMathia","Siswa Mathia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sohanaria","Sohanaria","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Sohrauna","Sohrauna","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Suswalia","Suswalia","EasternUP","Kushinagar","Padrauna"
"GramPanchayats","Adrauna","Adrauna","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Ahirauli","Ahirauli","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","AhirauliKusumhi","Ahirauli Kusumhi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Amadaria","Amadaria","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","AmawaBazar","Amawa Bazar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Ba;GahaKhurd","Ba;Gaha Khurd","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Badahara","Badahara","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Bairia","Bairia","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","BarwaMahadewa","Barwa Mahadewa","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Basdila","Basdila","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","BhathahiBuzurg","Bhathahi Buzurg","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","BhathahiKhurd","Bhathahi Khurd","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","BihuliNisfi","Bihuli Nisfi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Bishunpura","Bishunpura","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","ChakAbdulIslam","Chak Abdul Islam","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Chandarpur","Chandarpur","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","DeoriaBabu","Deoria Babu","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","DeuliaManiyaChhapra","Deulia Maniya Chhapra","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","DhanaujiKhas","Dhanauji Khas","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","DhanaujiMafi","Dhanauji Mafi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Dhodharahi","Dhodharahi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","DhuanTikar","Dhuan Tikar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Farna","Farna","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","InderSenwa","Inder Senwa","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Kathgharhi","Kathgharhi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Khairatawa","Khairatawa","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Khotahi","Khotahi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Kusumahi","Kusumahi","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Kusumha","Kusumha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","LalaChhapra","Lala Chhapra","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","MandeyRai","Mandey Rai","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Morwan","Morwan","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","MotiPakar","Moti Pakar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Padari","Padari","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Pagar","Pagar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","PakariBangar","Pakari Bangar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","PakariBantirSaunha","Pakari Bantir Saunha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Papaur","Papaur","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Paroraha","Paroraha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","ParsaunaKhurd","Parsauna Khurd","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Parsauni","Parsauni","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Parwarpar","Parwarpar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","PhulwariaMagarib","Phulwaria Magarib","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Pindari","Pindari","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","RambarBuzurg","Rambar Buzurg","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Ramkola","Ramkola","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","RampurBagaha","Rampur Bagaha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","SaneramalChhapra","Saneramal Chhapra","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Sapaha","Sapaha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Sidhawat","Sidhawat","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Sidhawe","Sidhawe","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","SihuliaMathia","Sihulia Mathia","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Sohrauna","Sohrauna","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Tarkulwa","Tarkulwa","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Tekuatar","Tekuatar","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","Urdaha","Urdaha","EasternUP","Kushinagar","Ramkola"
"GramPanchayats","AhirauliDan","Ahirauli Dan","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Baghachaur","Baghachaur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Bahadurpur","Bahadurpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BahriaBari","Bahria Bari","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BaijuPatti","Baiju Patti","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BankaKhas","Banka Khas","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Banwaria","Banwaria","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BasdilaBuzurg","Basdila Buzurg","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BasdilaGunagar","Basdila Gunagar","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BasdilaKhurd","Basdila Khurd","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Bedupar","Bedupar","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Bhagawanpur","Bhagawanpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Bhavpur","Bhavpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BhuliAgarwa","Bhuli Agarwa","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","BirwatKomwalia","Birwat Komwalia","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Chaupthia","Chaupthia","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Daniari","Daniari","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Doawanha","Doawanha","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Domath","Domath","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Dubauli","Dubauli","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Dubha","Dubha","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Dumaria","Dumaria","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","GarhiaPathak","Garhia Pathak","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","GarhiaChintamani","Garhia Chintamani","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","GhaghwaJagdishAhatmali","Ghaghwa Jagdish Ahatmali","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Ghazipur","Ghazipur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Gopalpur","Gopalpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","GoraitaShriRam","Goraita Shri Ram","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","HafuaBalram","Hafua Balram","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","HafuaJeewan","Hafua Jeewan","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Hariharpur","Hariharpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Hata","Hata","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","JabhiNarendra","Jabhi Narendra","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Jagdishpur","Jagdishpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Jamsaria","Jamsaria","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Jawahiharballabh","Jawahiharballabh","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","JawhiDyal","Jawhi Dyal","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","JawhimalhiMustkil","Jawhimalhi Mustkil","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Jharwa","Jharwa","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","KaranPatti","Karan Patti","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Kheratia","Kheratia","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Khudura","Khudura","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Koindibariyarpur","Koindibariyarpur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Malho","Malho","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","MathiaShriRam","Mathia Shri Ram","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Misrauli","Misrauli","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","MukundPur","Mukund Pur","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","PakriarPuravPatti","Pakriar Purav Patti","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","ParasauniBuzurg","Parasauni Buzurg","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","ParsaUrfSirsia","Parsa Urf Sirsia","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Parsaun","Parsaun","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Patharwa","Patharwa","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","PiparaMustquilAgarwa","Pipara Mustquil Agarwa","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","PipraghatMustkil","Pipraghat Mustkil","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Pirojaha","Pirojaha","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","RakbajunglliPatti","Rakbajunglli Patti","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Rakbaraja","Rakbaraja","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","RampurBangra","Rampur Bangra","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","RampurBhagha","Rampur Bhagha","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","RazpurKhas","Razpur Khas","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Salemgarh","Salemgarh","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SaraiKhurd","Sarai Khurd","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Sewrahi","Sewrahi","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SiswaAwwal","Siswa Awwal","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SumahiBujurgUrfMahediya","Sumahi Bujurg Urf Mahediya","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SumahiMohanSingh","Sumahi Mohan Singh","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SumahiSantpatti","Sumahi Santpatti","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","SumuhiSangram","Sumuhi Sangram","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","TaryaBaikunth","Tarya Baikunth","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","TaryaLachhiram","Tarya Lachhiram","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","TaryaSujan","Tarya Sujan","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Taryaharkesh","Taryaharkesh","EasternUP","Kushinagar","Sewarhi"
"GramPanchayats","Anantpur","Anantpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Awarawa","Awarawa","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BaluwaRampurSripal","Baluwa Rampur Sripal","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Banchara","Banchara","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BarhyaBuzurg","Barhya Buzurg","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BarhyaKhurd","Barhya Khurd","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Barsaina","Barsaina","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Belwa","Belwa","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BelwaBuzurg","Belwa Buzurg","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BelwaKhurd","Belwa Khurd","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Bhagwanpur","Bhagwanpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BhagwanpurBuzurg","Bhagwanpur Buzurg","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BhagwanpurKhurd","Bhagwanpur Khurd","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Bhatgaon","Bhatgaon","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BhiswaMathWalgir","Bhiswa Math Walgir","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","BijaiKaf","Bijai Kaf","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Binduar","Binduar","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Bishunpura","Bishunpura","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Brindaban","Brindaban","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Chhapiya","Chhapiya","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Chilua","Chilua","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","DeoKali","Deo Kali","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Deotaha","Deotaha","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","DumariMaldwan","Dumari Maldwan","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Ganeshpur","Ganeshpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","GidahaDhanna","Gidaha Dhanna","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Gopalpur","Gopalpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Hanskhor","Hanskhor","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","HarpurSukhar","Harpur Sukhar","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Jagdishpur","Jagdishpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","KarmahaUgersen","Karmaha Ugersen","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Khotaha","Khotaha","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Kusumha","Kusumha","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Lehani","Lehani","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Lehni","Lehni","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Lohjhar","Lohjhar","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mahuawa","Mahuawa","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mahui","Mahui","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","MathSurajgir","Math Surajgir","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mathia","Mathia","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mishrauli","Mishrauli","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mohanpur","Mohanpur","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","MotiPakarKabilasaha","Moti Pakar Kabilasaha","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","MotiPakarShriKant","Moti Pakar Shri Kant","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Mundera","Mundera","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Naumunda","Naumunda","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Nawapar","Nawapar","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Padari","Padari","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Paikauli","Paikauli","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Pakari","Pakari","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Patani","Patani","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Pidra","Pidra","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Pipariya","Pipariya","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","Pipra","Pipra","EasternUP","Kushinagar","Sukrauli"
"GramPanchayats","PipraHumel","Pipra Humel","EasternUP","Kushinagar","Sukrauli"
